id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
617,1,"the ores temporal database management system babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos sigmod conference",,,1994.0,the ores temporal database management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994.0
618,0,querying heterogeneous information sources using source descriptions,"anand rajaraman , alon y. levy , joann j. ordille",vldb,1996.0,quality-driven integration of heterogenous information systems,"felix naumann , ulf leser , johann christoph freytag",very large data bases,1999.0
619,0,call for book reviews 2003,karl aberer,sigmod record,,book reviews karl aberer,,acm sigmod record,2001.0
620,0,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0
621,0,improved histograms for selectivity estimation of range predicates,"eugene j. shekita , viswanath poosala , yannis e. ioannidis , peter j. haas",sigmod conference,1996.0,dynamic maintenance of data distribution for selectivity estimation the vldb journal -- the international journal on very large data bases,"kyu young whang , sang wook kim , gio wiederhold",,1994.0
622,1,gigascope : a stream database for network applications 2003,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,,gigascope : a stream database for network applications international conference on management of data 2003,"chuck cranor , theodore johnson , oliver spataschek , vladislav shkapenyuk",,
623,1,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995.0,mining generalized association rules very large data bases,"ramakrishnan srikant , rakesh agrawal",,1995.0
624,0,lambda-db : an odmg-based object-oriented dbms 2000,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",sigmod conference,,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994.0
625,0,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,"alfons kemper , reinhard braumandl , jens claußen",,1998.0,"managing intervals efficiently in object-relational databases hans-peter kriegel , marco p &#246; tke , thomas seidl very large data bases",,,2000.0
626,0,"the design and implementation of a sequence database system raghu ramakrishnan , miron livny , praveen seshadri 1996",,vldb,,"design and implementation of rmp : a virtual electronic market place susanne boll , wolfgang klas , bernard battaglin 1998",,acm sigmod record,
627,0,"managing video data in a mobile environment rafael alonso , yuh-lin chang , v. s. mani , liviu iftode 1995",,sigmod record,,incremental clustering for mining in a data warehousing environment,"martin ester , hans-peter kriegel , j &#246; rg sander , michael wimmer , xiaowei xu",very large data bases,1998.0
628,1,on saying enough already ! in sql sigmod conference 1997,"donald kossmann , michael j. carey",,,"on saying enough already ! in sql michael j. carey , donald kossmann international conference on management of data",,,1997.0
629,0,banks : browsing and keyword searching in relational databases,"arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya",vldb,2002.0,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003.0
630,0,"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",,,,approximate query processing : taming the terabytes 2001,"minos n. garofalakis , phillip b. gibbon",very large data bases,
631,0,data stream query processing : a tutorial vldb,"divesh srivastava , nick koudas",,2003.0,"approximate join processing over data streams abhinandan das , johannes gehrke , mirek riedewald",,international conference on management of data,2003.0
632,0,"selectivity estimation in spatial databases viswanath poosala , sridhar ramaswamy , swarup acharya sigmod conference 1999",,,,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,
633,0,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,"olap , relational , and multidimensional database systems acm sigmod record",george colliat,,1996.0
634,0,"reminiscences an influential papers jeffrey f. naughton , minos n. garofalakis , kenneth a. ross",,sigmod record,2003.0,influential papers ken ross acm sigmod record,,,2002.0
635,0,"research in information managment at dublin city university alan f. smeaton , mark roantree sigmod record 2002",,,,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",acm sigmod record,1997.0
636,0,an introduction to spatial database systems vldb j.,ralf hartmut güting,,1994.0,selectivity estimation in spatial databases,"swarup acharya , viswanath poosala , sridhar ramaswamy",international conference on management of data,1999.0
637,0,bifocal sampling for skew-resistant join size estimation 1996,"abraham silberschatz , sumit ganguly , yossi matias , phillip b. gibbons",sigmod conference,,"applying the golden rule of sampling for query estimation yi-leh wu , divyakant agrawal , amr el abbadi",,international conference on management of data,2001.0
638,1,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,data management for earth system science 1997,"james frew , jeff dozier",acm sigmod record,
639,1,"mining long sequential patterns in a noisy environment wei wang , philip s. yu , jiong yang , jiawei han",,sigmod conference,2002.0,"mining long sequential patterns in a noisy environment jiong yang , wei wang , philip s. yu , jiawei han",,international conference on management of data,2002.0
640,1,managing web data dan suciu sigmod conference 1999,,,,managing web data dan suciu 1999,,international conference on management of data,
641,0,cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",sigmod conference,2003.0,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani acm transactions on database systems ( tods )",,,2002.0
642,0,"algorithms for mining association rules for binary segmentations of huge categorical databases kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda 1998",,vldb,,"discovery of multiple-level association rules from large databases jiawei han , yongjian fu very large data bases 1995",,,
643,0,interaction of query evaluation and buffer management for information retrieval,"björn þór jónsson , divesh srivastava , michael j. franklin",sigmod conference,1998.0,"a study on the management of semantic transaction for efficient data retrieval shi ming huang , irene kwan , chih he li acm sigmod record",,,2002.0
644,0,supporting exceptions to schema consistency to ease schema evolution in oodbms 1994,"eric dujardin , eric simon , marie-jo bellosta , eric amiel",vldb,,"type-safe relaxing of schema consistency rules for flexible modelling in oodbms eric amiel , marie-jo bellosta , eric dujardin , eric simon the vldb journal -- the international journal on very large data bases 1996",,,
645,0,caching technologies for web applications c. mohan vldb,,,2001.0,caching strategies for data-intensive web sites,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000.0
646,0,filenet integrated document management database usage and issues sigmod conference,daniel s. whelan,,1998.0,"view management in multimedia databases k. sel &#231; uk candan , eric lemar , v. s. subrahmanian the vldb journal -- the international journal on very large data bases",,,2000.0
647,0,"integrating dynamically-fetched external information into a dbms for semistructured data jennifer widom , jason mchugh 1997",,sigmod record,,"inferring structure in semistructured data svetlozer nestorov , serge abiteboul , rajeev motwani 1997",,acm sigmod record,
648,0,"florida international university high performance database research center leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton sigmod record",,,1995.0,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",acm sigmod record,1997.0
649,0,reminiscences on influential papers sigmod record,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",,2001.0,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
650,0,staggered striping in multimedia information systems 1994,"steven berson , richard r. muntz , shahram ghandeharizadeh , xiangyu ju",sigmod conference,,environmental information systems oliver g &#252; nther acm sigmod record,,,1997.0
651,0,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,functional-join processing the vldb journal -- the international journal on very large data bases 2000,"r. braumandl , j. claussen , a. kemper , d. kossmann",,
652,0,editor 's notes sigmod record 1995,jennifer widom,,,editorial,richard snodgrass,acm transactions on database systems ( tods ),2001.0
653,0,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",,,,converting relational to object-oriented databases 1997,joseph fong,acm sigmod record,
654,0,multi-dimensional database allocation for parallel data warehouses vldb 2000,"holger märtens , erhard rahm , thomas stöhr",,,parallel algorithms for high-dimensional similarity joins for data mining applications very large data bases 1997,"john c. shafer , rakesh agrawal",,
655,0,"olap , relational , and multidimensional database systems george colliat sigmod record 1996",,,,"implementation of magic-sets in a relational database system inderpal singh mumick , hamid pirahesh international conference on management of data",,,1994.0
656,0,on the computation of multidimensional aggregates vldb,"sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",,1996.0,on the computation of relational view complements,"jens lechtenb &#246; rger , gottfried vossen",acm transactions on database systems ( tods ),2003.0
657,1,"cosima - your smart , speaking e-salesperson werner kießling , thorsten ehm , stefan holland , stefan fischer 0003",,sigmod conference,2001.0,"cosima - your smart , speaking e-salesperson","werner kie &#946; ling , stefan holland , stefan fischer , thorsten ehm",international conference on management of data,2001.0
658,0,dalí : a high performance main memory storage manager vldb,"s. sudarshan , h. v. jagadish , rajeev rastogi , abraham silberschatz , daniel f. lieuwen",,1994.0,"datablitz : a high performance main-memory storage manager jerry baulier , philip bohannon , s. gogate , s. joshi , c. gupta , a. khivesera , henry f. korth , peter mcilroy , j. miller , p. p. s. narayan , m. nemeth , rajeev rastogi , abraham silberschatz , s. sudarshan",,very large data bases,1998.0
659,1,hyperstorm - administering structured documents using object-oriented database technology,"karl aberer , klemens böhm",sigmod conference,1996.0,hyperstorm-administering structured documents using object-oriented database technology international conference on management of data 1996,"klemens b &#246; hm , karl aberer",,
660,0,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,,histogram-based approximation of set-valued query-answers very large data bases,"yannis e. ioannidis , viswanath poosala",,1999.0
661,0,editor 's notes sigmod record,ling liu,,2003.0,editorial richard snodgrass acm transactions on database systems ( tods ) 2001,,,
662,0,sql open heterogeneous data access sigmod conference,"berthold reinwald , hamid pirahesh",,1998.0,answering xml queries on heterogeneous data sources very large data bases,"ioana manolescu , daniela florescu , donald kossmann",,2001.0
663,0,"algorithms for mining distance-based outliers in large datasets raymond t. ng , edwin m. knorr vldb 1998",,,,an efficient algorithm for mining association rules in large databases very large data bases,"ashoka savasere , edward omiecinski , shamkant b. navathe",,1995.0
664,0,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,"fast parallel similarity search in multimedia databases stefan berchtold , christian b &#246; hm , bernhard braunm &#252; ller , daniel a. keim , hans-peter kriegel international conference on management of data",,,1997.0
665,0,the network is the database : data management for highly distributed systems sigmod conference,"michael j. wynblatt , julio c. navas",,2001.0,the structured information manager : a database system for sgml documents ron sacks-davis very large data bases 1996,,,
666,0,dalí : a high performance main memory storage manager vldb,"s. sudarshan , h. v. jagadish , rajeev rastogi , abraham silberschatz , daniel f. lieuwen",,1994.0,xmas : an extensible main-memory storage system for high-performance applications,"jang ho park , yong sik kwon , ki hong kim , sang ho lee , byoung dae park , sang kyun cha",international conference on management of data,1998.0
667,0,query optimization by predicate move-around,"inderpal singh mumick , alon y. levy , yehoshua sagiv",vldb,1994.0,query optimization for selections using bitmaps international conference on management of data,ming-chuan wu,,1999.0
668,0,"optimizing queries with universal quantification in object-oriented and object-relational databases guido moerkotte , jens claußen , klaus peithner , alfons kemper vldb 1997",,,,"optimizing multiple dimensional queries simultaneously in multidimensional databases weifa liang , maria e. orlowska , jeffrey x. yu",,the vldb journal -- the international journal on very large data bases,2000.0
669,0,"storing and querying ordered xml using a relational database system kevin s. beyer , jayavel shanmugasundaram , chun zhang , igor tatarinov , stratis viglas , eugene j. shekita sigmod conference 2002",,,,"semantics for update rule programs and implementation in a relational database management system louiqa raschid , jorge lobo",,acm transactions on database systems ( tods ),1996.0
670,0,metadata for multimedia documents sigmod record,"thomas c. rakow , klemens böhm",,1994.0,"hyperfile : a data and query model for documents chris clifton , hector garcia-molina , david bloom the vldb journal -- the international journal on very large data bases",,,1995.0
671,0,delaunay : a database visualization system sigmod conference 1997,"kirby zhang , isabel f. cruz , michael averbuch , wendy t. lucas , melissa radzyminski",,,paradise : a database system for gis applications corporate the paradise team 1995,,international conference on management of data,
672,0,accessing relational databases from the world wide web sigmod conference,"tam nguyen , v. srinivasan",,1996.0,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003.0
673,0,a database system for real-time event aggregation in telecommunication vldb,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",,1998.0,secure transaction processing in firm real-time database systems international conference on management of data 1997,"binto george , jayant haritsa",,
674,0,"middle-tier database caching for e-business hamid pirahesh , c. mohan , jeffrey f. naughton , sailesh krishnamurthy , honguk woo , qiong luo , bruce g. lindsay",,sigmod conference,2002.0,dbcache : middle-tier database caching for highly scalable e-business architectures international conference on management of data 2003,"christof bornh &#246; vd , mehmet altinel , sailesh krishnamurthy , c. mohan , hamid pirahesh , berthold reinwald",,
675,0,an annotated bibliography of benchmarks for object databases 1995,akmal b. chaudhri,sigmod record,,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,,,
676,0,data mining with optimized two-dimensional association rules,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda",acm trans . database syst .,2001.0,exploratory mining and pruning optimizations of constrained associations rules,"raymond t. ng , laks v. s. lakshmanan , jiawei han , alex pang",international conference on management of data,1998.0
677,0,mpeg-7 standard for multimedia databases john r. smith sigmod conference,,,2001.0,"a foundation for multi-dimensional databases marc gyssens , laks v. s. lakshmanan",,very large data bases,1997.0
678,1,executing sql over encrypted data in the database-service-provider model sigmod conference,"hakan hacigümüs , chen li , sharad mehrotra , balakrishna r. iyer",,2002.0,executing sql over encrypted data in the database-service-provider model 2002,"hakan hacig &#252; m &#252; &#351; , bala iyer , chen li , sharad mehrotra",international conference on management of data,
679,0,multi-dimensional substring selectivity estimation vldb,"divesh srivastava , olga kapitskaia , raymond t. ng , h. v. jagadish",,1999.0,dynamic maintenance of data distribution for selectivity estimation the vldb journal -- the international journal on very large data bases,"kyu young whang , sang wook kim , gio wiederhold",,1994.0
680,0,delaunay : a database visualization system sigmod conference 1997,"kirby zhang , isabel f. cruz , michael averbuch , wendy t. lucas , melissa radzyminski",,,sap r/3 ( tutorial ) : a database application system international conference on management of data 1998,"alfons kemper , donald kossmann , florian matthes",,
681,0,the ccube constraint object-oriented database system sigmod conference,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",,1999.0,mosaico-a system for conceptual modeling and rapid prototyping of object-oriented database application international conference on management of data 1994,"m. missikoff , m. toiati",,
682,1,semantic video indexing : approach and issue 1999,arun hampapur,sigmod record,,semantic video indexing : approach and issues arun hampapur 1999,,acm sigmod record,
683,0,the mlpq/gis constraint database system sigmod conference,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",,2000.0,introduction to constraint databases bart kuijpers acm sigmod record,,,2002.0
684,0,unisql/x unified relational and object-oriented database system won kim sigmod conference,,,1994.0,a taxonomy for secure object-oriented databases,"martin s. olivier , sebastiaan h. von solms",acm transactions on database systems ( tods ),1994.0
685,0,"procedures in object-oriented query languages kazimierz subieta , jacek leszczylowski , yahiko kambayashi 1995",,vldb,,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994.0
686,0,data stream query processing : a tutorial vldb,"divesh srivastava , nick koudas",,2003.0,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0
687,1,a raster approximation for processing of spatial joins,"jano moreira de souza , geraldo zimbrao",vldb,1998.0,a raster approximation for processing of spatial joins very large data bases,"geraldo zimbrao , jano moreira de souza",,1998.0
688,1,"crawling the hidden web sriram raghavan , hector garcia-molina 2001",,vldb,,"crawling the hidden web sriram raghavan , hector garcia-molina very large data bases 2001",,,
689,1,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994.0
690,0,coma - a system for flexible combination of schema matching approaches 2002,"erhard rahm , hong hai do",vldb,,a survey of approaches to automatic schema matching,"erhard rahm , philip a. bernstein",the vldb journal -- the international journal on very large data bases,2001.0
691,0,incremental distance join algorithms for spatial databases,"gísli r. hjaltason , hanan samet",sigmod conference,1998.0,"algorithms for mining association rules for binary segmentations of huge categorical databases yasuhiko morimoto , takeshi fukuda , hirofumi matsuzawa , takeshi tokuyama , kunikazu yoda very large data bases",,,1998.0
692,0,discover : keyword search in relational databases 2002,"vagelis hristidis , yannis papakonstantinou",vldb,,fast high-dimensional data search in incomplete databases very large data bases 1998,"beng chin ooi , cheng hian goh , kian-lee tan",,
693,0,guest editor 's introduction 1998,asuman dogac,sigmod record,,guest editorial,"fabio casati , ming-chien shan , dimitrios georgakopoulos",the vldb journal -- the international journal on very large data bases,2001.0
694,1,tribeca : a stream database manager for network traffic analysis mark sullivan,,vldb,1996.0,tribeca : a stream database manager for network traffic analysis mark sullivan very large data bases,,,1996.0
695,0,unisql/x unified relational and object-oriented database system won kim sigmod conference,,,1994.0,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinhard braumandl , jens clau &#223; en , alfons kemper",,very large data bases,1998.0
696,0,distance-based indexing for high-dimensional metric spaces sigmod conference,"z. meral özsoyoglu , tolga bozkaya",,1997.0,"finding intensional knowledge of distance-based outliers edwin m. knorr , raymond t. ng 1999",,very large data bases,
697,0,"a query language for a web-site management system dan suciu , daniela florescu , alon y. levy , mary f. fernandez 1997",,sigmod record,,the ores temporal database management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1994.0
698,0,"coloring away communication in parallel query optimization rajeev motwani , waqar hasan vldb 1995",,,,parallel query scheduling and optimization with time - and space-shared resources very large data bases,"minos n. garofalakis , yannis e. ioannidis",,1997.0
699,0,"effective timestamping in databases christian s. jensen , kristian torp , richard t. snodgrass vldb j. 2000",,,,"distance browsing in spatial databases g &#237; sli r. hjaltason , hanan samet acm transactions on database systems ( tods ) 1999",,,
700,0,"integrating reliable memory in databases peter m. chen , wee teck ng vldb 1997",,,,integrating the ub-tree into a database system kernel 2000,"frank ramsak , volker markl , robert fenk , martin zirkel , klaus elhardt , rudolf bayer",very large data bases,
701,0,"data grid management systems arun jagatheesan , arcot rajasekar 2003",,sigmod conference,,"building knowledge base management systems john mylopoulos , vinay chaudhri , dimitris plexousakis , adel shrufi , thodoros topologlou the vldb journal -- the international journal on very large data bases 1996",,,
702,0,amalgamating knowledge bases v. s. subrahmanian,,acm trans . database syst .,1994.0,"extracting large-scale knowledge bases from the web ravi kumar , prabhakar raghavan , sridhar rajagopalan , andrew tomkins",,very large data bases,1999.0
703,0,guest editor 's introduction sigmod record,asuman dogac,,2002.0,guest editor 's introduction acm sigmod record 2003,karl aberer,,
704,0,a hypertext query language for images li yang,,sigmod record,1994.0,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,
705,0,improving database design through the analysis of relationships 1999,"veda c. storey , terence m. barron , debabrata dey",acm trans . database syst .,,"analysis of locking behavior in three real database systems vigyan singhal , alan jay smith 1997",,the vldb journal -- the international journal on very large data bases,
706,0,"aquery : query language for ordered data , optimization techniques , and experiments alberto lerner , dennis shasha vldb 2003",,,,"a query language for multidimensional arrays : design , implementation , and optimization techniques 1996","leonid libkin , rona machlin , limsoon wong",international conference on management of data,
707,0,providing better support for a class of decision support queries 1996,"antonio badia , dirk van gucht , sudhir rao",sigmod conference,,exploiting early sorting and early partitioning for decision support query processing 2000,"j. claussen , a. kemper , d. kossmann , c. wiesner",the vldb journal -- the international journal on very large data bases,
708,0,the ecrc multi database system sigmod conference,"heribert schütz , willem jonker",,1995.0,vxmlr : a visual xml-relational database system 2001,"aoying zhou , hongjun lu , shihui zheng , yuqi liang , long zhang , wenyun ji , zengping tian",very large data bases,
709,1,wavelet synopses with error guarantees,"phillip b. gibbons , minos n. garofalakis",sigmod conference,2002.0,wavelet synopses with error guarantees,"minos garofalakis , phillip b. gibbons",international conference on management of data,2002.0
710,0,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995.0,"an orthogonally persistent java m. p. atkinson , l. dayn &#232; s , m. j. jordan , t. printezis , s. spence acm sigmod record",,,1996.0
711,1,capbased-ams : a capability-based and event-driven activity management system 1996,"kamalakar karlapalem , helen p. yeung , patrick c. k. hung",sigmod conference,,"capbased-ams : a capability-based and event-driven activity management system patrick c. k. hung , helen p. yeung , kamalakar karlapalem 1996",,international conference on management of data,
712,1,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbará , mark sullivan",sigmod record,1997.0,quasi-cubes : exploiting approximations in multidimensional databases 1997,"daniel barbar &#225; , mark sullivan",acm sigmod record,
713,0,sentinel : an object-oriented dbms with event-based rules 1997,sharma chakravarthy,sigmod conference,,cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,"georges gardarin , jean-robert gruser , zhao-hui tang",,1996.0
714,0,compressed accessibility map : efficient access control for xml vldb,"divesh srivastava , ting yu , h. v. jagadish , laks v. s. lakshmanan",,2002.0,"xmill : an efficient compressor for xml data hartmut liefke , dan suciu 2000",,international conference on management of data,
715,0,"epsilon grid order : an algorithm for the similarity join on massive high-dimensional data florian krebs , christian böhm , bernhard braunmüller , hans-peter kriegel 2001",,sigmod conference,,the tv-tree : an index structure for high-dimensional data,"king ip lin , h. v. jagadish , christos faloutsos",the vldb journal -- the international journal on very large data bases,1994.0
716,0,call for book reviews 2003,karl aberer,sigmod record,,book reviews acm sigmod record,,,2003.0
717,0,database principles column - introduction leonid libkin,,sigmod record,1999.0,database principles 2003,leonid libkin,acm sigmod record,
718,0,"research issues for data communication in mobile ad-hoc network database systems leslie d. fife , le gruenwald sigmod record 2003",,,,research issues in federated database systems : report of efdbs '97 workshop 1997,"s. conrad , b. eaglestone , w. hasselbring , m. roantree , m. sch &#246; hoff , m. str &#228; ssler , m. vermeer , f. saltor",acm sigmod record,
719,0,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0,relational databases for querying xml documents : limitations and opportunities very large data bases,"jayavel shanmugasundaram , kristin tufte , chun zhang , gang he , david j. dewitt , jeffrey f. naughton",,1999.0
720,0,converting relational to object-oriented databases sigmod record 1997,joseph fong,,,structures for manipulating proposed updates in object-oriented databases,"michael doherty , richard hull , mohammed rupawalla",international conference on management of data,1996.0
721,0,"guest editorial : databases and the web alberto o. mendelzon , paolo atzeni vldb j.",,,2000.0,guest editorial alon y. halevy,,the vldb journal -- the international journal on very large data bases,2002.0
722,1,optimizing database architecture for the new bottleneck : memory access vldb j.,"peter a. boncz , stefan manegold , martin l. kersten",,2000.0,"optimizing database architecture for the new bottleneck : memory access stefan manegold , peter a. boncz , martin l. kersten the vldb journal -- the international journal on very large data bases 2000",,,
723,0,"an xml-based wrapper generator for web information extraction david buttler , wei tang , calton pu , wei han , ling liu sigmod conference",,,1999.0,"supervised wrapper generation with lixto robert baumgartner , sergio flesca , georg gottlob",,very large data bases,2001.0
724,0,"sonar : system for optimized numeric associationrules takeshi tokuyama , takeshi fukuda , yasuhiko morimoto , shinichi morishita",,sigmod conference,1996.0,"constructing efficient decision trees by using optimized numeric association rules takeshi fukuda , yasuhiko morimoto , shinichi morishita , takeshi tokuyama very large data bases 1996",,,
725,0,the database research group at eth zurich,"hans-jörg schek , moira c. norrie , gerhard weikum , stephen blott",sigmod record,1994.0,the database group at university of hagen,"gunter schlageter , thomas berkel , eberhard heuel , silke mittrach , andreas scherer , wolfgang wilkes",acm sigmod record,1995.0
726,0,"relaxed transaction processing darrell woelk , munindar p. singh , christine tomlinson 1994",,sigmod conference,,enterprise transaction processing on windows nt 1995,greg hope,international conference on management of data,
727,0,text databases : a survey of text models and systems sigmod record 1994,arjan loeffen,,,"automatic discovery of language models for text databases jamie callan , margaret connell , aiqun du international conference on management of data 1999",,,
728,0,gigascope : a stream database for network applications 2003,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,,databases for networks international conference on management of data,h. v. jagadish,,1994.0
729,0,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0,"heterogeneous database query optimization in db2 universal datajoiner shivakumar venkataraman , tian zhang 1998",,very large data bases,
730,1,covering indexes for branching path queries sigmod conference,"raghav kaushik , henry f. korth , jeffrey f. naughton , philip bohannon",,2002.0,covering indexes for branching path queries international conference on management of data,"raghav kaushik , philip bohannon , jeffrey f naughton , henry f korth",,2002.0
731,0,"caching strategies for data-intensive web sites khaled yagoub , patrick valduriez , valérie issarny , daniela florescu vldb 2000",,,,"homer : a model-based case tool for data-intensive web sites paolo merialdo , paolo atzeni , marco magnante , giansalvatore mecca , marco pecorone",,international conference on management of data,2000.0
732,0,"automated selection of materialized views and indexes in sql databases surajit chaudhuri , sanjay agrawal , vivek r. narasayya vldb 2000",,,,"semi-automatic , self-adaptive control of garbage collection rates in object databases jonathan e. cook , artur w. klauser , alexander l. wolf , benjamin g. zorn",,international conference on management of data,1996.0
733,0,"approximate query processing using wavelets kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi vldb 2000",,,,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",,international conference on management of data,
734,0,obtaining complete answers from incomplete databases,alon y. levy,vldb,1996.0,"database design for incomplete relations mark levene , george loizou 1999",,acm transactions on database systems ( tods ),
735,0,"scalable parallel data mining for association rules eui-hong han , vipin kumar , george karypis",,sigmod conference,1997.0,sampling large databases for association rules very large data bases 1996,hannu toivonen,,
736,0,efficient management of multiversion documents by object referencing vldb,"vassilis j. tsotras , carlo zaniolo , shu-yao chien",,2001.0,"efficient schemes for managing multiversionxml documents s.-y . chien , v. j. tsotras , c. zaniolo 2002",,the vldb journal -- the international journal on very large data bases,
737,0,"tree pattern aggregation for scalable xml data dissemination rajeev rastogi , pascal felber , chee yong chan , wenfei fan , minos n. garofalakis 2002",,vldb,,"tree pattern query minimization s. amer-yahia , s. cho , l. v. s. lakshmanan , d. srivastava the vldb journal -- the international journal on very large data bases",,,2002.0
738,0,workshop report on experiences using object data management in the real-world akmal b. chaudhri 1998,,sigmod record,,"workshop on workflow management in scientific and engineering applications-report r. mcclatchey , g. vossen",,acm sigmod record,1997.0
739,0,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0,"index nesting - an efficient approach to indexing in object-oriented databases beng chin ooi , jiawei han , hongjun lu , kian lee tan the vldb journal -- the international journal on very large data bases 1996",,,
740,0,"a template model for multidimensional inter-transactional association rules jeffrey xu yu , hongjun lu , ling feng , jiawei han 2002",,vldb j.,,materialized view selection for multidimensional datasets very large data bases,"amit shukla , prasad deshpande , jeffrey f. naughton",,1998.0
741,0,charter and scope won kim acm trans . database syst . 1994,,,,editorial : charter and scope acm transactions on database systems ( tods ) 1995,won kim,,
742,0,editor 's notes sigmod record 1995,jennifer widom,,,editorial richard snodgrass acm transactions on database systems ( tods ) 2001,,,
743,0,tree pattern query minimization,"divesh srivastava , sungran cho , laks v. s. lakshmanan , sihem amer-yahia",vldb j.,2002.0,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,,
744,0,"integrating temporal , real-time , and active databases john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley sigmod record 1996",,,,"integrating reliable memory in databases wee teck ng , peter m. chen 1998",,the vldb journal -- the international journal on very large data bases,
745,1,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",,sigmod conference,,"an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu",,international conference on management of data,1995.0
